VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-02-19 20:56:47,2016-02-19 21:21:13,2,1.70,-74.001548767089844,40.741077423095703,1,N,-73.984138488769531,40.725387573242187,1,15,0.5,0.5,3.7,0,0.3,20
2,2016-02-19 20:56:47,2016-02-19 21:03:11,1,1.18,-73.970123291015625,40.793891906738281,1,N,-73.951141357421875,40.785869598388672,1,6.5,0.5,0.5,1,0,0.3,8.8
2,2016-02-19 20:56:47,2016-02-19 21:20:21,1,5.61,-73.977424621582031,40.786636352539063,1,N,-73.982810974121094,40.739353179931641,1,21.5,0.5,0.5,5.7,0,0.3,28.5
2,2016-02-19 20:56:47,2016-02-19 21:17:42,1,1.46,-73.990585327148438,40.724494934082031,1,N,-73.992218017578125,40.721481323242187,1,13,0.5,0.5,3.58,0,0.3,17.88
1,2016-02-19 20:56:48,2016-02-19 21:27:34,1,9.10,-73.9949951171875,40.724800109863281,1,N,-73.889358520507812,40.720329284667969,2,31,0.5,0.5,0,5.54,0.3,37.84
1,2016-02-19 20:56:48,2016-02-19 21:05:43,1,2.10,-73.9727783203125,40.756809234619141,1,N,-73.948562622070313,40.770427703857422,1,9,0.5,0.5,2.57,0,0.3,12.87
2,2016-02-19 20:56:48,2016-02-19 21:08:12,1,1.07,-73.998329162597656,40.720054626464844,1,N,-73.987464904785156,40.719955444335938,1,8.5,0.5,0.5,1,0,0.3,10.8
2,2016-02-19 20:56:48,2016-02-19 21:26:44,1,6.23,-74.007156372070312,40.727851867675781,1,N,-73.964179992675781,40.653450012207031,1,23.5,0.5,0.5,4.96,0,0.3,29.76
2,2016-02-19 20:56:48,2016-02-19 21:19:06,1,7.05,-73.980628967285156,40.753669738769531,1,N,-74.008827209472656,40.718776702880859,2,23.5,0.5,0.5,0,0,0.3,24.8
2,2016-02-19 20:56:48,2016-02-19 21:18:43,6,8.71,-73.957710266113281,40.785270690917969,1,N,-73.929389953613281,40.865699768066406,2,27,0.5,0.5,0,0,0.3,28.3
2,2016-02-19 20:56:48,2016-02-19 21:35:26,5,13.81,-73.980743408203125,40.779945373535156,1,N,-73.923027038574219,40.701461791992188,1,42.5,0.5,0.5,9.87,5.54,0.3,59.21
2,2016-02-19 20:56:48,2016-02-19 21:17:15,6,3.98,-73.992202758789063,40.734298706054687,1,N,-73.953369140625,40.779644012451172,1,16.5,0.5,0.5,0,0,0.3,17.8
1,2016-02-19 20:56:49,2016-02-19 21:22:16,2,12.90,-73.994110107421875,40.751094818115234,1,N,-73.910835266113281,40.905490875244141,1,37,0.5,0.5,8.15,2.54,0.3,48.99
1,2016-02-19 20:56:49,2016-02-19 21:07:17,1,1.90,-73.993011474609375,40.730014801025391,1,N,-73.990379333496094,40.714061737060547,1,9,0.5,0.5,2.55,0,0.3,12.85
2,2016-02-19 20:56:49,2016-02-19 21:05:28,1,.91,-73.989959716796875,40.734909057617188,1,N,-73.98419189453125,40.745998382568359,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2016-02-19 20:56:49,2016-02-19 21:05:00,1,1.32,-73.973548889160156,40.763694763183594,1,N,-73.987312316894531,40.770954132080078,1,7.5,0.5,0.5,2.64,0,0.3,11.44
1,2016-02-19 20:56:50,2016-02-19 21:07:03,1,2.20,-73.966835021972656,40.757377624511719,1,N,-73.987960815429688,40.731071472167969,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2016-02-19 20:56:50,2016-02-19 21:05:37,1,1.40,-73.999732971191406,40.733177185058594,1,N,-73.991035461425781,40.750221252441406,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2016-02-19 20:56:50,2016-02-19 21:29:57,1,3.90,-73.965202331542969,40.769126892089844,1,N,-74.0042724609375,40.737586975097656,1,22,0.5,0.5,5.8,0,0.3,29.1
2,2016-02-19 20:56:50,2016-02-19 21:09:28,5,2.69,-73.992141723632813,40.764041900634766,1,N,-74.003257751464844,40.735511779785156,1,11.5,0.5,0.5,1,0,0.3,13.8
2,2016-02-19 20:56:50,2016-02-19 21:19:05,1,4.98,-73.987579345703125,40.7215576171875,1,N,-73.982513427734375,40.766353607177734,1,19,0.5,0.5,4.06,0,0.3,24.36
2,2016-02-19 20:56:50,2016-02-19 21:07:28,1,1.15,-73.978973388671875,40.740699768066406,1,N,-73.993911743164062,40.736991882324219,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2016-02-19 20:56:50,2016-02-19 21:00:20,2,.84,-73.951202392578125,40.778911590576172,1,N,-73.955070495605469,40.769161224365234,1,5,0.5,0.5,0.5,0,0.3,6.8
2,2016-02-19 20:56:50,2016-02-19 21:01:17,1,.81,-73.984954833984375,40.736263275146484,1,N,-73.977066040039063,40.743106842041016,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2016-02-19 20:56:51,2016-02-19 21:00:49,1,1.50,-73.966133117675781,40.753959655761719,1,N,-73.953926086425781,40.77288818359375,2,6,0.5,0.5,0,0,0.3,7.3
1,2016-02-19 20:56:51,2016-02-19 21:01:14,1,.80,-73.989906311035156,40.767147064208984,1,N,-73.993171691894531,40.757270812988281,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-02-19 20:56:51,2016-02-19 21:05:16,1,1.10,-73.973320007324219,40.752120971679688,1,N,-73.974998474121094,40.761566162109375,1,7,0.5,0.5,2,0,0.3,10.3
1,2016-02-19 20:56:51,2016-02-19 21:02:24,1,.70,-73.986984252929688,40.747268676757813,1,N,-73.981620788574219,40.740795135498047,1,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-02-19 20:56:51,2016-02-19 21:12:34,1,3.10,-73.967323303222656,40.763294219970703,1,N,-73.920639038085937,40.753158569335938,1,13.5,0.5,0.5,1,0,0.3,15.8
1,2016-02-19 20:56:51,2016-02-19 21:00:34,2,1.20,-73.976364135742187,40.785850524902344,1,N,-73.964546203613281,40.802131652832031,1,5.5,0.5,0.5,1.35,0,0.3,8.15
2,2016-02-19 20:56:51,2016-02-19 21:02:14,1,.40,-73.983612060546875,40.750106811523438,1,N,-73.979293823242187,40.751670837402344,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-02-19 20:56:51,2016-02-19 21:30:11,1,10.01,-73.873153686523438,40.774120330810547,1,N,-74.000846862792969,40.734580993652344,1,33,0.5,0.5,7.97,5.54,0.3,47.81
1,2016-02-19 20:56:52,2016-02-19 21:01:01,1,1.10,-73.973564147949219,40.784660339355469,1,N,-73.967582702636719,40.797679901123047,4,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-02-19 20:56:52,2016-02-19 21:10:07,1,2.10,-73.984123229980469,40.756122589111328,1,N,-73.999961853027344,40.734649658203125,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,2016-02-19 20:56:52,2016-02-19 21:11:56,1,1.90,-73.976333618164062,40.748283386230469,1,N,-73.988716125488281,40.765644073486328,1,11,0.5,0.5,2,0,0.3,14.3
1,2016-02-19 20:56:52,2016-02-19 21:00:41,3,.80,-73.954643249511719,40.783939361572266,1,N,-73.959335327148438,40.775150299072266,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-02-19 20:56:52,2016-02-19 21:06:27,2,1.58,-73.99127197265625,40.750076293945312,1,N,-73.9776611328125,40.763755798339844,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2016-02-19 20:56:53,2016-02-19 21:16:18,1,2.60,-73.993148803710938,40.740543365478516,1,N,-73.964309692382813,40.754642486572266,2,14,0.5,0.5,0,0,0.3,15.3
1,2016-02-19 20:56:53,2016-02-19 21:12:15,1,3.20,-73.970230102539062,40.758628845214844,1,N,-73.974609375,40.787410736083984,1,13.5,0.5,0.5,3.7,0,0.3,18.5
1,2016-02-19 20:56:53,2016-02-19 21:02:55,2,.60,-73.99676513671875,40.74273681640625,1,N,-74.001472473144531,40.734516143798828,1,5.5,0.5,0.5,1.35,0,0.3,8.15
2,2016-02-19 20:56:53,2016-02-19 21:12:00,1,2.19,-73.989372253417969,40.719051361083984,1,N,-73.978385925292969,40.744861602783203,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2016-02-19 20:56:53,2016-02-19 21:05:29,1,1.41,-73.988662719726563,40.748741149902344,1,N,-73.99920654296875,40.760829925537109,1,7.5,0.5,0.5,1,0,0.3,9.8
2,2016-02-19 20:56:53,2016-02-19 21:15:30,1,3.16,-74.017066955566406,40.707511901855469,1,N,-73.991340637207031,40.734928131103516,1,14.5,0.5,0.5,3.95,0,0.3,19.75
2,2016-02-19 20:56:53,2016-02-19 21:04:35,1,1.65,-74.007949829101563,40.740089416503906,1,N,-73.994049072265625,40.75128173828125,1,8,0.5,0.5,2.32,0,0.3,11.62
1,2016-02-19 20:56:54,2016-02-19 21:00:52,2,1.10,-74.014869689941406,40.709529876708984,1,N,-74.009521484375,40.723915100097656,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,2016-02-19 20:56:54,2016-02-19 21:04:49,4,2.30,-74.003456115722656,40.748809814453125,1,N,-73.981849670410156,40.778297424316406,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2016-02-19 20:56:54,2016-02-19 21:08:54,1,1.25,-73.981986999511719,40.736721038818359,1,N,-73.99542236328125,40.726249694824219,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2016-02-19 20:56:54,2016-02-19 21:00:29,1,.60,-73.977371215820313,40.784397125244141,1,N,-73.969505310058594,40.785198211669922,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2016-02-19 20:56:54,2016-02-19 20:59:17,1,.42,-73.965827941894531,40.754470825195312,1,N,-73.968582153320313,40.751518249511719,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2016-02-19 20:56:54,2016-02-19 21:02:16,2,.68,-73.991096496582031,40.734020233154297,1,N,-74.0013427734375,40.737079620361328,1,5,0.5,0.5,1.89,0,0.3,8.19
1,2016-02-19 20:56:55,2016-02-19 21:13:05,1,3.60,-73.976661682128906,40.753898620605469,1,N,-73.964958190917969,40.794227600097656,1,14,0.5,0.5,3,0,0.3,18.3
1,2016-02-19 20:56:55,2016-02-19 21:15:46,1,2.60,-73.985618591308594,40.752006530761719,1,N,-74.0059814453125,40.726398468017578,1,13.5,0.5,0.5,2,0,0.3,16.8
1,2016-02-19 20:56:55,2016-02-19 21:02:48,1,.60,-74.001022338867188,40.731632232666016,1,N,-74.00616455078125,40.727199554443359,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-02-19 20:56:55,2016-02-19 21:01:33,1,.50,-73.992233276367188,40.7435302734375,1,N,-73.987838745117188,40.748043060302734,1,5,0.5,0.5,1.55,0,0.3,7.85
1,2016-02-19 20:56:55,2016-02-19 21:02:23,4,.70,-73.991752624511719,40.724769592285156,1,N,-74.004745483398438,40.728546142578125,1,5.5,0.5,0.5,1.35,0,0.3,8.15
2,2016-02-19 20:56:55,2016-02-19 21:24:21,1,11.23,-73.862800598144531,40.768821716308594,1,N,-73.985137939453125,40.781600952148437,1,33.5,0.5,0.5,8.07,5.54,0.3,48.41
2,2016-02-19 20:56:55,2016-02-19 21:00:12,1,.71,-73.981376647949219,40.768661499023438,1,N,-73.974769592285156,40.777629852294922,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2016-02-19 20:56:55,2016-02-19 21:03:12,3,.71,-73.985298156738281,40.727481842041016,1,N,-73.989952087402344,40.734100341796875,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2016-02-19 20:56:55,2016-02-19 21:00:48,1,.72,-73.972213745117188,40.749961853027344,1,N,-73.981391906738281,40.746810913085938,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-02-19 20:56:55,2016-02-19 21:00:37,1,.54,-73.980430603027344,40.748218536376953,1,N,-73.985397338867187,40.741561889648438,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2016-02-19 20:56:55,2016-02-19 21:08:10,1,2.06,-73.958892822265625,40.712505340576172,1,N,-73.986434936523438,40.721866607666016,1,10,0.5,0.5,2.26,0,0.3,13.56
1,2016-02-19 20:56:56,2016-02-19 21:08:18,1,4.10,-73.863868713378906,40.769783020019531,1,N,-73.926177978515625,40.766338348388672,2,14,0.5,0.5,0,0,0.3,15.3
1,2016-02-19 20:56:56,2016-02-19 21:07:24,1,2.60,-73.982856750488281,40.756870269775391,1,N,-73.953865051269531,40.778919219970703,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2016-02-19 20:56:56,2016-02-19 21:21:22,1,8.90,-73.873008728027344,40.774211883544922,1,N,-73.992088317871094,40.749519348144531,2,28,0.5,0.5,0,5.54,0.3,34.84
2,2016-02-19 20:56:56,2016-02-19 21:06:57,1,2.26,-73.97412109375,40.753513336181641,1,N,-73.954193115234375,40.778354644775391,1,9.5,0.5,0.5,1,0,0.3,11.8
2,2016-02-19 20:56:56,2016-02-19 21:11:22,5,2.28,-73.989517211914062,40.730045318603516,1,N,-73.9678955078125,40.755805969238281,1,11.5,0.5,0.5,3.2,0,0.3,16
2,2016-02-19 20:56:56,2016-02-20 00:00:00,1,1.41,-73.992607116699219,40.742630004882813,1,N,-73.9892578125,40.758163452148438,1,8.5,0.5,0.5,0,0,0.3,9.8
2,2016-02-19 20:56:56,2016-02-19 21:02:02,1,1.02,-74.001045227050781,40.725582122802734,1,N,-74.008460998535156,40.716575622558594,2,6,0.5,0.5,0,0,0.3,7.3
1,2016-02-19 20:56:57,2016-02-19 21:17:00,1,9.80,-73.873046875,40.774166107177734,1,N,-73.963409423828125,40.681537628173828,1,28.5,0.5,0.5,5.95,0,0.3,35.75
1,2016-02-19 20:56:57,2016-02-19 21:12:34,2,1.40,-74.004661560058594,40.741790771484375,1,N,-73.993896484375,40.726966857910156,1,11,0.5,0.5,2,0,0.3,14.3
1,2016-02-19 20:56:57,2016-02-19 21:16:49,1,4.30,-74.005088806152344,40.741024017333984,1,N,-73.954353332519531,40.770008087158203,1,17,0.5,0.5,3.65,0,0.3,21.95
1,2016-02-19 20:56:57,2016-02-19 21:05:56,2,1.40,-73.976455688476562,40.762565612792969,1,N,-73.989669799804688,40.773788452148438,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2016-02-19 20:56:57,2016-02-19 21:01:36,1,.60,-73.974090576171875,40.791576385498047,1,N,-73.978767395019531,40.783275604248047,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-02-19 20:56:57,2016-02-19 21:16:46,1,3.30,-73.983718872070313,40.771034240722656,1,N,-73.994529724121094,40.732986450195313,1,15,0.5,0.5,3.25,0,0.3,19.55
2,2016-02-19 20:56:57,2016-02-19 21:03:15,1,1.08,-73.948600769042969,40.7781982421875,1,N,-73.958183288574219,40.773780822753906,1,6.5,0.5,0.5,1,0,0.3,8.8
2,2016-02-19 20:56:57,2016-02-19 21:21:24,6,5.06,-73.973808288574219,40.747600555419922,1,N,-73.966583251953125,40.801959991455078,1,19.5,0.5,0.5,2,0,0.3,22.8
2,2016-02-19 20:56:57,2016-02-19 21:03:12,2,.92,-73.972427368164062,40.757164001464844,1,N,-73.985076904296875,40.759868621826172,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2016-02-19 20:56:57,2016-02-19 21:00:29,1,.49,-74.003143310546875,40.725070953369141,1,N,-73.998313903808594,40.724803924560547,1,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-02-19 20:56:58,2016-02-19 21:05:00,3,1.00,-74.00396728515625,40.741905212402344,1,N,-73.997299194335938,40.733287811279297,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-02-19 20:56:58,2016-02-19 21:03:48,1,.70,-73.995857238769531,40.744068145751953,1,N,-74.003578186035156,40.738147735595703,1,6,0.5,0.5,1.2,0,0.3,8.5
1,2016-02-19 20:56:58,2016-02-19 21:09:04,2,2.40,-73.985321044921875,40.735847473144531,1,N,-73.961715698242188,40.764190673828125,1,11,0.5,0.5,1,0,0.3,13.3
1,2016-02-19 20:56:58,2016-02-19 20:59:53,1,.50,-73.956535339355469,40.77117919921875,1,N,-73.964218139648437,40.771205902099609,2,4,0.5,0.5,0,0,0.3,5.3
1,2016-02-19 20:56:58,2016-02-19 21:22:04,1,7.50,0,0,1,N,0,0,2,24.5,0.5,0.5,0,0,0.3,25.8
2,2016-02-19 20:56:58,2016-02-19 21:09:33,2,.70,-73.990592956542969,40.726436614990234,1,N,-73.979156494140625,40.723567962646484,1,9,0.5,0.5,1,0,0.3,11.3
2,2016-02-19 20:56:58,2016-02-19 21:17:27,1,2.66,-73.978752136230469,40.740814208984375,1,N,-74.005882263183594,40.724533081054687,1,14.5,0.5,0.5,2,0,0.3,17.8
2,2016-02-19 20:56:58,2016-02-19 21:02:37,2,.99,-73.992240905761719,40.712291717529297,1,N,-73.9866943359375,40.725700378417969,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-02-19 20:56:58,2016-02-19 21:07:19,6,1.30,-74.000877380371094,40.741985321044922,1,N,-73.982261657714844,40.739955902099609,1,8,0.5,0.5,2.32,0,0.3,11.62
1,2016-02-19 20:56:59,2016-02-19 21:07:37,1,1.50,-73.977394104003906,40.752052307128906,1,N,-73.996223449707031,40.743312835693359,1,8.5,0.5,0.5,0.5,0,0.3,10.3
1,2016-02-19 20:56:59,2016-02-19 21:14:19,1,2.30,-74.001991271972656,40.745769500732422,1,N,-73.981224060058594,40.725143432617187,1,12.5,0.5,0.5,2,0,0.3,15.8
1,2016-02-19 20:56:59,2016-02-19 21:10:31,1,2.50,-73.993965148925781,40.732662200927734,1,N,-73.987106323242187,40.761894226074219,1,11,0.5,0.5,2.45,0,0.3,14.75
2,2016-02-19 20:56:59,2016-02-19 21:07:45,1,4.35,-74.00482177734375,40.707126617431641,1,N,-73.971633911132813,40.746513366699219,1,14.5,0.5,0.5,2,0,0.3,17.8
1,2016-02-19 20:57:00,2016-02-19 21:08:20,1,1.60,-73.994026184082031,40.749568939208984,1,N,-74.000244140625,40.735080718994141,1,9,0.5,0.5,2.05,0,0.3,12.35
2,2016-02-19 20:57:00,2016-02-19 20:58:05,5,.06,-73.970634460449219,40.755958557128906,1,N,-73.970184326171875,40.756351470947266,2,3,0.5,0.5,0,0,0.3,4.3
2,2016-02-19 20:57:00,2016-02-19 21:04:41,1,1.28,-73.98175048828125,40.746795654296875,1,N,-73.973388671875,40.752605438232422,1,7.5,0.5,0.5,1,0,0.3,9.8
2,2016-02-19 20:57:00,2016-02-19 21:06:29,5,1.11,-73.989631652832031,40.729930877685547,1,N,-73.98974609375,40.741695404052734,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2016-02-19 20:57:01,2016-02-19 21:22:22,1,9.70,-73.863311767578125,40.769947052001953,1,Y,-73.972328186035156,40.793243408203125,2,30.5,0.5,0.5,0,5.54,0.3,37.34
2,2016-02-19 20:57:01,2016-02-19 21:04:04,1,.87,-73.972640991210937,40.753459930419922,1,N,-73.978599548339844,40.758628845214844,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-02-19 20:57:01,2016-02-19 21:39:30,1,18.85,-73.78961181640625,40.643501281738281,2,N,-74.000267028808594,40.719646453857422,1,52,0,0.5,0,0,0.3,52.8
2,2016-02-19 20:57:01,2016-02-19 21:16:11,2,3.08,-73.984931945800781,40.763290405273437,1,N,-73.99029541015625,40.729061126708984,1,14.5,0.5,0.5,2.2,0,0.3,18
2,2016-02-19 20:57:01,2016-02-19 21:02:10,1,2.05,-73.947807312011719,40.770500183105469,1,N,-73.973167419433594,40.754230499267578,1,8,0.5,0.5,1.86,0,0.3,11.16
1,2016-02-19 20:57:02,2016-02-19 20:59:30,1,.20,-73.9708251953125,40.758159637451172,1,N,-73.974220275878906,40.759799957275391,1,3.5,0.5,0.5,1,0,0.3,5.8
1,2016-02-19 20:57:02,2016-02-19 21:12:09,1,2.40,-73.964080810546875,40.75457763671875,1,N,-73.98748779296875,40.728675842285156,1,11.5,0.5,0.5,1,0,0.3,13.8
1,2016-02-19 20:57:02,2016-02-19 20:58:14,1,.30,-73.973648071289063,40.784431457519531,1,N,-73.977989196777344,40.782974243164063,1,3,0.5,0.5,1.05,0,0.3,5.35
2,2016-02-19 20:57:02,2016-02-19 21:30:48,1,5.30,-73.985336303710938,40.735809326171875,1,N,-73.981330871582031,40.675251007080078,1,24,0.5,0.5,6.32,0,0.3,31.62
2,2016-02-19 20:57:02,2016-02-19 21:16:35,1,3.44,-73.998321533203125,40.760799407958984,1,N,-73.995063781738281,40.721328735351562,1,16,0.5,0.5,3.46,0,0.3,20.76
2,2016-02-19 20:57:02,2016-02-19 21:22:40,2,9.18,-73.976608276367188,40.743671417236328,1,N,-73.958267211914063,40.669689178466797,1,28.5,0.5,0.5,3.5,5.54,0.3,38.84
2,2016-02-19 20:57:02,2016-02-19 21:15:22,1,2.38,-73.986907958984375,40.729610443115234,1,N,-74.013786315917969,40.708171844482422,1,13,0.5,0.5,2.86,0,0.3,17.16
1,2016-02-19 20:57:03,2016-02-19 21:07:25,1,1.40,-73.970375061035156,40.752162933349609,1,N,-73.979705810546875,40.735382080078125,1,8.5,0.5,0.5,1,0,0.3,10.8
2,2016-02-19 20:57:03,2016-02-19 21:26:34,1,10.39,-73.873031616210938,40.774147033691406,1,N,-73.989845275878906,40.733371734619141,1,33,0.5,0.5,6.86,0,0.3,41.16
2,2016-02-19 20:57:03,2016-02-19 21:08:00,1,2.60,-73.999641418457031,40.720657348632812,1,N,-74.002769470214844,40.748016357421875,1,10.5,0.5,0.5,3,0,0.3,14.8
2,2016-02-19 20:57:03,2016-02-19 21:08:36,5,3.75,-73.985702514648437,40.762287139892578,1,N,-73.963722229003906,40.804531097412109,1,12.5,0.5,0.5,1.5,0,0.3,15.3
2,2016-02-19 20:57:03,2016-02-19 21:11:05,5,1.08,-73.999763488769531,40.728427886962891,1,N,-73.983673095703125,40.725788116455078,1,10,0.5,0.5,1,0,0.3,12.3
2,2016-02-19 20:57:03,2016-02-19 21:18:03,1,9.96,-73.981224060058594,40.730792999267578,1,N,-73.934677124023437,40.8284912109375,2,29.5,0.5,0.5,0,0,0.3,30.8
2,2016-02-19 20:57:03,2016-02-19 21:07:25,1,2.30,-73.982330322265625,40.783000946044922,1,N,-73.9510498046875,40.774600982666016,1,9.5,0.5,0.5,1.62,0,0.3,12.42
2,2016-02-19 20:57:03,2016-02-19 21:05:24,3,1.82,-73.960716247558594,40.761501312255859,1,N,-73.978729248046875,40.746009826660156,1,8,0.5,0.5,1.86,0,0.3,11.16
1,2016-02-19 20:57:04,2016-02-19 21:10:46,1,2.30,-73.984710693359375,40.748218536376953,1,N,-73.982490539550781,40.771324157714844,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2016-02-19 20:57:04,2016-02-19 21:01:28,1,.60,-73.994735717773437,40.73724365234375,1,N,-74.000946044921875,40.741897583007813,1,5,0.5,0.5,1.25,0,0.3,7.55
1,2016-02-19 20:57:04,2016-02-19 20:59:02,1,.30,-74.003936767578125,40.731826782226563,1,N,-74.007537841796875,40.732978820800781,1,3.5,0.5,0.5,1,0,0.3,5.8
1,2016-02-19 20:57:04,2016-02-19 21:16:40,1,4.40,-73.985549926757813,40.749439239501953,1,Y,-73.942131042480469,40.723598480224609,2,17,0.5,0.5,0,0,0.3,18.3
1,2016-02-19 20:57:04,2016-02-19 21:06:35,1,1.40,-73.983413696289062,40.7630615234375,1,N,-73.985336303710938,40.747127532958984,1,7.5,0.5,0.5,1.5,0,0.3,10.3
2,2016-02-19 20:57:04,2016-02-19 21:02:15,6,1.17,-74.00421142578125,40.751708984375,1,N,-73.991050720214844,40.761039733886719,1,6,0.5,0.5,1.82,0,0.3,9.12
2,2016-02-19 20:57:04,2016-02-19 21:04:17,5,1.23,-74.001678466796875,40.761943817138672,1,N,-73.991508483886719,40.751300811767578,1,7,0.5,0.5,2.08,0,0.3,10.38
2,2016-02-19 20:57:04,2016-02-19 21:00:26,1,.49,-73.982757568359375,40.677738189697266,1,N,-73.978630065917969,40.683788299560547,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-02-19 20:57:04,2016-02-19 21:08:04,1,1.91,-73.980583190917969,40.750900268554687,1,N,-73.958282470703125,40.763065338134766,1,9.5,0.5,0.5,2.16,0,0.3,12.96
1,2016-02-19 20:57:05,2016-02-19 21:03:30,1,1.10,-73.982688903808594,40.745277404785156,1,N,-73.97088623046875,40.755649566650391,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2016-02-19 20:57:05,2016-02-19 21:08:05,2,2.50,-73.981063842773438,40.750511169433594,1,N,-73.952041625976563,40.766178131103516,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2016-02-19 20:57:05,2016-02-19 21:16:24,1,2.30,-73.982139587402344,40.761528015136719,1,N,-74.001449584960938,40.7320556640625,1,13,0.5,0.5,4.25,0,0.3,18.55
1,2016-02-19 20:57:05,2016-02-19 21:06:13,1,.90,-73.980873107910156,40.729824066162109,1,N,-73.986381530761719,40.719448089599609,1,7.5,0.5,0.5,1,0,0.3,9.8
1,2016-02-19 20:57:05,2016-02-19 21:19:25,1,8.70,-73.9853515625,40.747600555419922,1,N,-73.851417541503906,40.721233367919922,1,26.5,0.5,0.5,6.65,5.54,0.3,39.99
1,2016-02-19 20:57:05,2016-02-19 21:02:15,1,.60,-73.9822998046875,40.751129150390625,1,N,-73.989067077636719,40.748550415039062,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-02-19 20:57:05,2016-02-19 21:10:47,2,1.60,-73.994758605957031,40.740158081054687,1,N,-73.979438781738281,40.727561950683594,1,10,0.5,0.5,2.26,0,0.3,13.56
2,2016-02-19 20:57:05,2016-02-19 21:03:37,1,.70,-73.981803894042969,40.728351593017578,1,N,-73.983787536621094,40.721611022949219,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2016-02-19 20:57:05,2016-02-19 21:06:02,1,1.15,-73.983177185058594,40.7647705078125,1,N,-73.991378784179688,40.750171661376953,1,7.5,0.5,0.5,2.64,0,0.3,11.44
2,2016-02-19 20:57:05,2016-02-19 21:14:13,1,5.08,-73.992141723632813,40.742511749267578,1,N,-73.970481872558594,40.795711517333984,1,18,0.5,0.5,4.82,0,0.3,24.12
1,2016-02-19 20:57:06,2016-02-19 21:02:00,1,1.20,0,0,1,N,0,0,1,6,0.5,0.5,1.8,0,0.3,9.1
1,2016-02-19 20:57:06,2016-02-19 21:12:24,1,3.10,-73.956306457519531,40.777214050292969,1,N,-73.986618041992188,40.738651275634766,1,12.5,0.5,0.5,2.76,0,0.3,16.56
1,2016-02-19 20:57:06,2016-02-19 21:07:29,1,1.00,-73.988899230957031,40.736499786376953,1,N,-74.004631042480469,40.738178253173828,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2016-02-19 20:57:06,2016-02-19 21:22:27,2,6.00,-73.994674682617188,40.750431060791016,1,N,-73.947181701660156,40.780662536621094,2,22.5,0.5,0.5,0,0,0.3,23.8
2,2016-02-19 20:57:06,2016-02-19 21:00:40,2,.71,-74.005561828613281,40.728610992431641,1,N,-74.008583068847656,40.734809875488281,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-02-19 20:57:06,2016-02-19 21:16:51,1,2.62,-73.990188598632812,40.738670349121094,1,N,-73.998016357421875,40.716499328613281,1,13.5,0.5,0.5,2.96,0,0.3,17.76
1,2016-02-19 20:57:07,2016-02-19 21:01:00,1,.90,-74.00592041015625,40.735877990722656,1,N,-73.996406555175781,40.743412017822266,1,5,0.5,0.5,1.25,0,0.3,7.55
1,2016-02-19 20:57:07,2016-02-19 21:19:44,1,3.10,-74.006240844726563,40.7421875,1,N,-73.990386962890625,40.716278076171875,2,15.5,0.5,0.5,0,0,0.3,16.8
